TAZID,OBJECTID,DISTRICT,SCHOOL,LEANUM,SCHOOLNUM,SCHOOLTYPE,EDTYPE,GRADELOW,GRADEHIGH,ADDRESS,CITY_2,ZIP,PHONE,WEB,ENROLL_FT,ENROLL_PT,ENROLL_TOT,Per_FT,Per_PT,data_source
1557,34,JORDAN,DANCING MOOSE MONTESSORI RIVER PARK,NM,910,Private School,Special Education,PK,3,10995 SOUTH RIVER FRONT PARKWAY,SOUTH JORDAN,84095,8019680100,www.mydancingmoose.com,,,,,,
1558,,,,,,,,,,,,,,,,,,,,
1559,,,,,,,,,,,,,,,,,,,,
1560,,,,,,,,,,,,,,,,,,,,
1561,,,,,,,,,,,,,,,,,,,,
1562,,,,,,,,,,,,,,,,,,,,
1563,,,,,,,,,,,,,,,,,,,,
1564,61,JORDAN,VALLEY HIGH SCHOOL,14,716,,Alternative,7,12,325 W 11000 S,SOUTH JORDAN,84095,8015727035,http://www.valley.jordan.k12.ut.us/,,,,,,
1565,714,JORDAN,MIDAS CREEK SCHOOL,14,119,,Regular Education,K,6,11901 S PARK HAVEN LN,RIVERTON,84096,8012547407,http://schools.jordandistrict.org/midascreek/,,,,,,
1566,,,,,,,,,,,,,,,,,,,,
1567,,,,,,,,,,,,,,,,,,,,
1568,816,JORDAN,ST ANDREW CATHOLIC SCHOOL,FC,925,Private School,Regular Education,K,5,11835 S 3600 W,RIVERTON,84065,8019847500,,,,,,,
1569,28,JORDAN,CARONE FITNESS,CF,950,Online Private School,Regular Education,6,12,3047 HAYDEN RIDGE WAY,RIVERTON,84065,8016574651,www.caronefitness.com,,,,,,
1569,285,JORDAN,RIVERTON HIGH,14,710,,Regular Education,10,12,12476 S SILVERWOLF WAY,RIVERTON,84065,8012565800,http://www.rhs.jordan.k12.ut.us/,,,,,,
1570,,,,,,,,,,,,,,,,,,,,
1571,932,JORDAN,ROSAMOND SCHOOL,14,157,,Regular Education,K,6,12195 S 1975 W,RIVERTON,84065,8012548043,http://web.jordan.k12.ut.us/rosamond/default.htm,,,,,,
1572,,,,,,,,,,,,,,,,,,,,
1573,,,,,,,,,,,,,,,,,,,,
1574,,,,,,,,,,,,,,,,,,,,
1575,,,,,,,,,,,,,,,,,,,,
1576,,,,,,,,,,,,,,,,,,,,
1577,1102,CANYONS,AMERICAN PREPARATORY ACADEMY - DRAPER #3,74,700,Charter School,Regular Education,9,12,11938 LONE PEAK PKWY,DRAPER,84020,8018103590,www.americanprep.org,,,,,,
1578,,,,,,,,,,,,,,,,,,,,
1579,,,,,,,,,,,,,,,,,,,,
1580,,,,,,,,,,,,,,,,,,,,
1581,,,,,,,,,,,,,,,,,,,,
1582,,,,,,,,,,,,,,,,,,,,
1583,251,JORDAN,ROSE CREEK SCHOOL,14,163,,Regular Education,K,6,12812 S 3600 W,RIVERTON,84065,8012548082,http://schools.jordandistrict.org/rcreek/,,,,,,
1584,,,,,,,,,,,,,,,,,,,,
1585,,,,,,,,,,,,,,,,,,,,
1586,,,,,,,,,,,,,,,,,,,,
1587,,,,,,,,,,,,,,,,,,,,
1588,828,JORDAN,KAURI SUE HAMILTON,14,830,,Special Education,K,12,2827 W 13400 S,RIVERTON,84065,8015678500,http://schools.jordandistrict.org/kaurisuehamilton/,,,,,,
1588,1214,JORDAN,PRESCHOOL (SP ED),14,800,,Special Education,PK,,2827 W 13400 S,RIVERTON,84065,8014122510,,,,,,,
1589,284,JORDAN,OQUIRRH HILLS MIDDLE,14,409,,Regular Education,7,9,12949 S 2700 W,RIVERTON,84065,8014122350,http://schools.jordandistrict.org/ohms/,,,,,,
1589,248,JORDAN,SOUTHLAND SCHOOL,14,161,,Regular Education,K,6,12675 S 2700 W,RIVERTON,84065,8012548047,http://schools.jordandistrict.org/southland/,,,,,,
1590,59,JORDAN,JORDAN ACADEMY FOR TECHNOLOGY & CAREERS SOUTH,14,744,,Vocational,10,12,12723 SOUTH PARK AVENUE,RIVERTON,84065,8012565900,,,,,,,
1591,298,JORDAN,RIVERTON SCHOOL,14,152,,Regular Education,K,6,13150 S 1830 W,RIVERTON,84065,8012548050,http://schools.jordandistrict.org/rivertonelem/,,,,,,
1592,,,,,,,,,,,,,,,,,,,,
1593,642,JORDAN,MONTESSORI AT RIVERTON,MW,901,Private School,Special Education,K,8,11930 S REDWOOD RD,RIVERTON,84065,8012534000,,,,,,,
1594,,,,,,,,,,,,,,,,,,,,
1595,,,,,,,,,,,,,,,,,,,,
1596,,,,,,,,,,,,,,,,,,,,
1597,,,,,,,,,,,,,,,,,,,,
1598,9,CANYONS,AMERICAN PREPARATORY ACADEMY - DRAPER #1,74,100,Charter School,Regular Education,K,6,12892 S PONY EXPRESS RD,DRAPER,84020,8015538500,http://www.americanprep.org,,,,,,
1598,1136,CANYONS,AMERICAN PREPARATORY ACADEMY - DRAPER #2,74,130,Charter School,Regular Education,K,8,11938 S LONE PEAK PKWY,DRAPER,84020,8018103590,http://www.americanprep.org,,,,,,
1599,,,,,,,,,,,,,,,,,,,,
1600,,,,,,,,,,,,,,,,,,,,
1601,,,,,,,,,,,,,,,,,,,,
1602,288,CANYONS,SOUTH PARK ACADEMY,42,712,,Special Education,9,12,14425 S PONY EXPRESS RD,DRAPER,84020,8015768235,,,,,,,
1603,,,,,,,,,,,,,,,,,,,,
1604,,,,,,,,,,,,,,,,,,,,
1605,,,,,,,,,,,,,,,,,,,,
1606,,,,,,,,,,,,,,,,,,,,
1607,,,,,,,,,,,,,,,,,,,,
1608,,,,,,,,,,,,,,,,,,,,
1609,317,JORDAN,SOUTH HILLS MIDDLE,14,415,,Regular Education,7,9,13508 S 4000 W,RIVERTON,84065,8014122400,www.shills.jordan.k12.ut.us,,,,,,
1610,,,,,,,,,,,,,,,,,,,,
1611,,,,,,,,,,,,,,,,,,,,
1612,,,,,,,,,,,,,,,,,,,,
1613,584,JORDAN,NORTH STAR ACADEMY,5B,100,Charter School,Regular Education,K,9,2920 W 14000 S,BLUFFDALE,84065,8013029579,http://www.north-staracademy.com,,,,,,
1614,276,JORDAN,BLUFFDALE SCHOOL,14,109,,Regular Education,K,6,14323 S 2700 W,BLUFFDALE,84065,8012548090,http://sites.google.com/site/bluffdaleelementary/,,,,,,
1615,104,JORDAN,SUMMIT ACADEMY - BLUFFDALE,A4,310,Charter School,Regular Education,K,8,1940 W 14400 S,BLUFFDALE,84065,8015729007,,,,,,,
1616,,,,,,,,,,,,,,,,,,,,
1617,,,,,,,,,,,,,,,,,,,,
1618,,,,,,,,,,,,,,,,,,,,
1619,,,,,,,,,,,,,,,,,,,,
1620,,,,,,,,,,,,,,,,,,,,
1621,,,,,,,,,,,,,,,,,,,,
1622,,,,,,,,,,,,,,,,,,,,
1623,,,,,,,,,,,,,,,,,,,,
1624,1087,JORDAN,SUMMIT ACADEMY HIGH SCHOOL,7G,700,Charter School,Regular Education,9,12,14942 S 560 W,BLUFFDALE,84065,8014953272,http://www.sahs1.org,,,,,,
1625,106,JORDAN,SUMMIT ACADEMY - INDEPENDENCE,A4,300,Charter School,Regular Education,K,8,15327 S NOELL NELSON DRIVE,BLUFFDALE,84065,8019878755,www.2summit.org,,,,,,
1626,,,,,,,,,,,,,,,,,,,,
1627,,,,,,,,,,,,,,,,,,,,
1628,,,,,,,,,,,,,,,,,,,,
1629,,,,,,,,,,,,,,,,,,,,
1630,,,,,,,,,,,,,,,,,,,,
1631,,,,,,,,,,,,,,,,,,,,
1632,,,,,,,,,,,,,,,,,,,,
1633,,,,,,,,,,,,,,,,,,,,
1634,,,,,,,,,,,,,,,,,,,,
1635,,,,,,,,,,,,,,,,,,,,
1636,,,,,,,,,,,,,,,,,,,,
1637,121,CANYONS,UTAH AUTISM ACADEMY,UT,950,Private School,Special Education,K,12,7434 S STATE ST,MIDVALE,84047,8014569955,www.utahautismacademy.com,,,,,,
1638,296,CANYONS,EAST MIDVALE SCHOOL,42,122,,Regular Education,K,5,6990 S 300 E,MIDVALE,84047,8018268350,http://eastmidvale.canyonsdistrict.org/,,,,,,
1639,,,,,,,,,,,,,,,,,,,,
1640,,,,,,,,,,,,,,,,,,,,
1641,,,,,,,,,,,,,,,,,,,,
1642,,,,,,,,,,,,,,,,,,,,
1643,246,CANYONS,MIDVALLEY SCHOOL,42,144,,Regular Education,K,5,217 E 7800 S,MIDVALE,84047,8018268800,http://midvale.canyonsdistrict.org/,,,,,,
1644,,,,,,,,,,,,,,,,,,,,
1645,,,,,,,,,,,,,,,,,,,,
1646,264,CANYONS,HILLCREST HIGH,42,706,,Regular Education,8,12,7350 S 900 E,MIDVALE,84047,8018266000,http://hhs.canyonsdistrict.org/,,,,,,
1647,,,,,,,,,,,,,,,,,,,,
1648,300,CANYONS,JORDAN VALLEY SCHOOL,42,810,,Special Education,K,12,7501 S 1000 E,MIDVALE,84047,8018261200,http://jordanvalley.canyonsdistrict.org/,,,,,,
1649,,,,,,,,,,,,,,,,,,,,
1650,,,,,,,,,,,,,,,,,,,,
1651,112,CANYONS,THE SCHOOL OF AUTISTIC HEALING,AG,999,Private School,Regular Education,K,12,6876 S HIGHLAND DR,COTTONWOOD,84171,8017381568,http://www.autistichealing.org/,,,,,,
1652,,,,,,,,,,,,,,,,,,,,
1653,1196,CANYONS,RIDGECREST SCHOOL,42,151,,Regular Education,K,5,1800 E 7200 S,COTTONWOOD HEIGHTS,84121,8018269250,http://ridgecrest.canyonsdistrict.org/,,,,,,
1654,,,,,,,,,,,,,,,,,,,,
1655,214,CANYONS,BELLA VISTA SCHOOL,42,106,,Regular Education,K,5,2131 E 7000 S,SALT LAKE CITY,84121,8018267825,http://bellavista.canyonsdistrict.org/,,,,,,
1656,,,,,,,,,,,,,,,,,,,,
1657,,,,,,,,,,,,,,,,,,,,
1658,215,GRANITE,INTERMOUNTAIN CHRISTIAN,JE,916,Private School,Regular Education,PK,8,6515 S LION LN,SALT LAKE CITY,84121,8019428811,,,,,,,
1658,216,GRANITE,INTERMOUNTAIN CHRISTIAN,JE,966,Private School,Regular Education,9,12,6515 S LION LN,SALT LAKE CITY,84121,8019428811,,,,,,,
1659,,,,,,,,,,,,,,,,,,,,
1660,,,,,,,,,,,,,,,,,,,,
1661,271,CANYONS,BUTLER SCHOOL,42,108,,Regular Education,K,5,2700 E 7000 S,SALT LAKE CITY,84121,8018267975,http://butler.canyonsdistrict.org/,,,,,,
1661,1195,CANYONS,BUTLER MIDDLE,42,402,,Regular Education,6,8,7530 S 2700 E,SALT LAKE CITY,84121,8018266500,http://butlermiddle.canyonsdistrict.org/,,,,,,
1662,261,CANYONS,BRIGHTON HIGH,42,705,,Regular Education,8,12,2220 E 7695 S,SALT LAKE CITY,84121,8018265800,http://brightonhigh.canyonsdistrict.org/,,,,,,
1663,,,,,,,,,,,,,,,,,,,,
1664,,,,,,,,,,,,,,,,,,,,
1665,,,,,,,,,,,,,,,,,,,,
1666,,,,,,,,,,,,,,,,,,,,
1667,,,,,,,,,,,,,,,,,,,,
1668,,,,,,,,,,,,,,,,,,,,
1669,240,CANYONS,MIDVALE MIDDLE SCHOOL,42,404,,Regular Education,6,8,7852 S PIONEER ST,MIDVALE,84047,8018267300,https://midvalemiddle.canyonsdistrict.org/,,,,,,
1669,1274,CANYONS,MIDVALE ELEMENTARY SCHOOL,42,683,,Regular Education,K,5,7830 S CHAPEL ST,MIDVALE,84047,8018268725,http://midvale.canyonsdistrict.org/,,,,,,
1670,,,,,,,,,,,,,,,,,,,,
1671,,,,,,,,,,,,,,,,,,,,
1672,,,,,,,,,,,,,,,,,,,,
1673,,,,,,,,,,,,,,,,,,,,
1674,281,CANYONS,COPPERVIEW SCHOOL,42,112,,Regular Education,K,5,8449 S 150 W,MIDVALE,84047,8018268125,http://copperview.canyonsdistrict.org/,,,,,,
1675,949,CANYONS,UNION MIDDLE,42,410,,Regular Education,6,8,615 E 8000 S,SANDY,84070,8018261500,http://unionmiddle.canyonsdistrict.org/,,,,,,
1676,,,,,,,,,,,,,,,,,,,,
1677,,,,,,,,,,,,,,,,,,,,
1678,,,,,,,,,,,,,,,,,,,,
1679,,,,,,,,,,,,,,,,,,,,
1680,571,CANYONS,SYLVAN LEARNING CENTER - COTTONWOOD,FS,803,Private School,Supplemental Services,K,12,7942 S 1300 E,SANDY,84094,8019441222,,,,,,,
1681,224,CANYONS,EAST SANDY SCHOOL,42,123,,Regular Education,K,5,8295 S 870 E,SANDY,84094,8018268425,http://eastsandy.canyonsdistrict.org/,,,,,,
1682,,,,,,,,,,,,,,,,,,,,
1683,,,,,,,,,,,,,,,,,,,,
1684,,,,,,,,,,,,,,,,,,,,
1685,254,CANYONS,OAKDALE SCHOOL,42,149,,Regular Education,K,5,1900 E 8100 S,SANDY,84093,8018268950,http://oakdale.canyonsdistrict.org/,,,,,,
1686,256,CANYONS,PERUVIAN PARK SCHOOL,42,150,,Regular Education,K,5,1545 E 8425 S,SANDY,84093,8018269100,http://peruvianpark.canyonsdistrict.org/,,,,,,
1687,,,,,,,,,,,,,,,,,,,,
1688,219,CANYONS,BROOKWOOD SCHOOL,42,107,,Regular Education,K,5,8640 S 2565 E,SANDY,84093,8018267900,http://brookwood.canyonsdistrict.org/,,,,,,
1689,278,CANYONS,CANYON VIEW SCHOOL,42,110,,Regular Education,K,5,3050 E 7800 S,SALT LAKE CITY,84121,8018268050,http://canyonview.canyonsdistrict.org/,,,,,,
1690,,,,,,,,,,,,,,,,,,,,
1691,,,,,,,,,,,,,,,,,,,,
1692,,,,,,,,,,,,,,,,,,,,
1693,931,CANYONS,SANDY SCHOOL,42,156,,Regular Education,PK,5,8725 S 280 E,SANDY,84070,8018269325,http://sandy.canyonsdistrict.org/,,,,,,
1694,,,,,,,,,,,,,,,,,,,,
1695,,,,,,,,,,,,,,,,,,,,
1696,,,,,,,,,,,,,,,,,,,,
1697,908,CANYONS,SILVER MESA SCHOOL,42,158,,Regular Education,K,5,8920 S 1700 E,SANDY,84093,8018269400,http://silvermesa.canyonsdistrict.org/,,,,,,
1698,,,,,,,,,,,,,,,,,,,,
1699,,,,,,,,,,,,,,,,,,,,
1700,,,,,,,,,,,,,,,,,,,,
1701,305,CANYONS,QUAIL HOLLOW SCHOOL,42,154,,Regular Education,K,5,2625 E 9070 S,SANDY,84093,8018269175,http://quailhollow.canyonsdistrict.org/,,,,,,
1702,262,CANYONS,ALBION MIDDLE,42,401,,Regular Education,6,8,2755 E 8890 S,SANDY,84093,8018266700,http://albionmiddle.canyonsdistrict.org/,,,,,,
1703,,,,,,,,,,,,,,,,,,,,
1704,,,,,,,,,,,,,,,,,,,,
1705,,,,,,,,,,,,,,,,,,,,
1706,,,,,,,,,,,,,,,,,,,,
1707,280,CANYONS,MT JORDAN MIDDLE,42,408,,Regular Education,6,8,9351 S MOUNTAINEER LN,SANDY,84070,8018267400,http://mountjordanmiddle.canyonsdistrict.org/,,,,,,
1708,830,CANYONS,SPECIAL ED PRESCHOOL,42,800,,Special Education,PK,,9361 S 300 E,SANDY,84070,8015011067,,,,,,,
1708,1091,CANYONS,CANYONS TRANSITION ACADEMY,42,840,,Special Education,12,12,9361 S 300 E,SANDY,84070,8018265467,,,,,,,
1709,265,CANYONS,JORDAN HIGH,42,708,,Regular Education,8,12,95 E 9825 S,SANDY,84070,8018266200,http://jhs.canyonsdistrict.org/Jordan_High_School/Home.html,,,,,,
1710,,,,,,,,,,,,,,,,,,,,
1711,,,,,,,,,,,,,,,,,,,,
1712,,,,,,,,,,,,,,,,,,,,
1713,,,,,,,,,,,,,,,,,,,,
1714,25,CANYONS,DIAMOND RIDGE HIGH SCHOOL,42,750,,Alternative,9,12,825 EAST 9085 SOUTH,SANDY,84094,8018269900,,,,,,,
1714,295,CANYONS,CANYONS TECHNICAL EDUCATION CENTER,42,740,,Vocational,7,12,825 E 9085 S,SANDY,84094,8018266600,http://ctec.canyonsdistrict.org/,,,,,,
1714,786,CANYONS,ENTRADA,42,950,,Regular Education,K,12,825 E 9085 S,SANDY,84094,8018266670,http://entrada.canyonsdistrict.org/,,,,,,
1715,228,CANYONS,EDGEMONT SCHOOL,42,124,,Regular Education,K,5,1085 E 9800 S,SANDY,84094,8018268500,http://edgemont.canyonsdistrict.org/,,,,,,
1715,212,CANYONS,BELL VIEW SCHOOL,42,105,,Regular Education,K,5,9800 S 800 E,SANDY,84094,8018267750,http://bellview.canyonsdistrict.org/,,,,,,
1715,633,CANYONS,BEEHIVE SCIENCE & TECHNOLOGY ACADEMY (BSTA),3B,700,Charter School,Regular Education,6,12,830 E 9400 S,SANDY,84094,8015760070,http://www.beehiveacademy.org,,,,,,
1716,,,,,,,,,,,,,,,,,,,,
1717,267,CANYONS,EASTMONT MIDDLE,42,403,,Regular Education,6,8,10100 S 1300 E,SANDY,84094,8018267000,http://eastmontmiddle.canyonsdistrict.org/,,,,,,
1718,129,CANYONS,WATERFORD INSTITUTE,WF,901,Private School,Regular Education,PK,,1590 E 9400 S,SANDY,84093,8013492348,www.waterford.org,,,,,,
1718,929,CANYONS,WATERFORD SCHOOL,JM,920,Private School,Regular Education,PK,8,1480 E 9400 S,SANDY,84093,8015721780,,,,,,,
1718,930,CANYONS,WATERFORD SCHOOL,JM,970,Private School,Regular Education,9,12,1480 E 9400 S,SANDY,84093,8015721780,,,,,,,
1718,945,CANYONS,WILLOW CANYON SCHOOL,42,174,,Regular Education,K,5,9650 S 1700 E,SANDY,84092,8018269625,http://willowcanyon.canyonsdistrict.org/,,,,,,
1719,304,CANYONS,BLESSED SACRAMENT SCHOOL,FC,912,Private School,Regular Education,PK,8,1745 E 9800 S,SANDY,84092,8015725311,,,,,,,
1719,1230,CANYONS,GRACE LUTHERAN SCHOOL,FL,913,Private School,Regular Education,PK,6,1815 E 9800 S,SANDY,84092,8015723793,,,,,,,
1719,1231,CANYONS,GRACE LUTHERAN SCHOOL,FL,963,Private School,Regular Education,7,8,1815 E 9800 S,SANDY,84092,8015723793,,,,,,,
1720,,,,,,,,,,,,,,,,,,,,
1721,308,CANYONS,PARK LANE SCHOOL,42,155,,Regular Education,K,5,9955 S 2300 E,SANDY,84092,8018269025,http://parklane.canyonsdistrict.org/,,,,,,
1721,233,CANYONS,GRANITE SCHOOL,42,130,,Regular Education,K,5,9760 S 3100 E,SANDY,84092,8018268575,http://granite.canyonsdistrict.org/,,,,,,
1722,,,,,,,,,,,,,,,,,,,,
1723,,,,,,,,,,,,,,,,,,,,
1724,,,,,,,,,,,,,,,,,,,,
1725,,,,,,,,,,,,,,,,,,,,
1726,,,,,,,,,,,,,,,,,,,,
1727,,,,,,,,,,,,,,,,,,,,
1728,,,,,,,,,,,,,,,,,,,,
1729,,,,,,,,,,,,,,,,,,,,
1730,,,,,,,,,,,,,,,,,,,,
1731,,,,,,,,,,,,,,,,,,,,
1732,209,CANYONS,ALTA VIEW ELEMENTARY SCHOOL,42,104,,Regular Education,K,5,917 E LARKSPUR DR,SANDY,84094,8018267600,http://altaview.canyonsdistrict.org/,,,,,,
1733,,,,,,,,,,,,,,,,,,,,
1734,,,,,,,,,,,,,,,,,,,,
1735,289,CANYONS,CRESCENT SCHOOL,42,116,,Regular Education,K,5,11100 S 230 E,SANDY,84070,8018268200,http://crescent.canyonsdistrict.org/,,,,,,
1736,,,,,,,,,,,,,,,,,,,,
1737,,,,,,,,,,,,,,,,,,,,
1738,,,,,,,,,,,,,,,,,,,,
1739,927,CANYONS,ALTARA SCHOOL,42,103,,Regular Education,K,5,800 E 11000 S,SANDY,84094,8018267675,http://altara.canyonsdistrict.org/,,,,,,
1740,327,CANYONS,ALTA HIGH,42,702,,Regular Education,8,12,11055 S HAWK HWY,SANDY,84094,8018265600,http://ahs.canyonsdistrict.org/,,,,,,
1741,,,,,,,,,,,,,,,,,,,,
1742,935,CANYONS,SUNRISE SCHOOL,42,159,,Regular Education,K,5,1520 E 11265 S,SANDY,84092,8018269550,http://sunrise.canyonsdistrict.org/,,,,,,
1743,,,,,,,,,,,,,,,,,,,,
1744,,,,,,,,,,,,,,,,,,,,
1745,,,,,,,,,,,,,,,,,,,,
1746,244,CANYONS,LONE PEAK SCHOOL,42,135,,Regular Education,K,5,11515 S 2220 E,SANDY,84092,8018268650,http://lonepeak.canyonsdistrict.org/,,,,,,
1747,,,,,,,,,,,,,,,,,,,,
1748,,,,,,,,,,,,,,,,,,,,
1749,56,CANYONS,HUNTINGTON LEARNING CENTER,ED,100,Private School,Regular Education,K,12,684 E 11400 S,DRAPER,84020,8014959730,,,,,,,
1749,1203,CANYONS,GATEWAY ACADEMY,MB,951,Private School,Residential Treatment,9,12,11706 S 700 E,DRAPER,84020,8014637888,,,,,,,
1750,,,,,,,,,,,,,,,,,,,,
1751,569,CANYONS,ST JOHN THE BAPTIST ELEM,FC,915,Private School,Regular Education,PK,5,300 E 11800 S,DRAPER,84020,8019847123,,,,,,,
1751,555,CANYONS,JUAN DIEGO CATHOLIC HIGH,FC,965,Private School,Regular Education,9,12,300 E 11800 S,DRAPER,84020,8019847602,,,,,,,
1751,524,CANYONS,ST JOHN THE BAPTIST MIDDLE,FC,916,Private School,Regular Education,6,8,300 E 11800 S,DRAPER,84020,8019847614,,,,,,,
1752,,,,,,,,,,,,,,,,,,,,
1753,274,CANYONS,INDIAN HILLS MIDDLE,42,405,,Regular Education,6,8,1180 E 11600 S,SANDY,84094,8018267100,http://indianhillsmiddle.canyonsdistrict.org/,,,,,,
1753,253,CANYONS,SPRUCEWOOD SCHOOL,42,164,,Regular Education,K,5,12025 S 1000 E,SANDY,84094,8018269475,http://sprucewood.canyonsdistrict.org/,,,,,,
1754,17,CANYONS,AUTISM BEHAVIOR TREATMENT CENTER,NX,901,Private School,Special Education,K,6,12222 SOUTH 1000 EAST #3,DRAPER,84020,8015725727,,,,,,,
1754,560,CANYONS,OXFORD LEARNING SOURCE,FO,955,Private School,Regular Education,7,12,ACADEMY AT OXFORD,DRAPER,84020,8019424449,,,,,,,
1754,749,CANYONS,OXFORD ACADEMY,FO,951,Private School,Regular Education,7,12,1259 E DRAPER PKWY,DRAPER,84020,8015010228,,,,,,,
1755,,,,,,,,,,,,,,,,,,,,
1756,,,,,,,,,,,,,,,,,,,,
1757,,,,,,,,,,,,,,,,,,,,
1758,,,,,,,,,,,,,,,,,,,,
1759,,,,,,,,,,,,,,,,,,,,
1760,,,,,,,,,,,,,,,,,,,,
1761,1085,CANYONS,CORNER CANYON HIGH,42,711,,Regular Education,8,12,12943 S 700 E,DRAPER,84020,8018266401,,,,,,,
1762,806,CANYONS,CHANNING HALL,2D,100,Charter School,Regular Education,K,8,13515 S 150 E,DRAPER,84020,8015722709,http://www.channinghall.org,,,,,,
1763,701,CANYONS,WILLOW SPRINGS SCHOOL,42,178,,Regular Education,K,5,13288 S LONE PEAK DR,DRAPER,84020,8018269700,http://willowsprings.canyonsdistrict.org/,,,,,,
1764,292,CANYONS,DRAPER SCHOOL,42,120,,Regular Education,K,5,1080 E 12660 S,DRAPER,84020,8018268275,http://draper.canyonsdistrict.org/,,,,,,
1765,,,,,,,,,,,,,,,,,,,,
1766,,,,,,,,,,,,,,,,,,,,
1767,105,CANYONS,SUMMIT ACADEMY - DRAPER CAMPUS,A4,100,Charter School,Regular Education,K,8,1225 E 13200 S,DRAPER,84020,8015724166,http://www.2summit.org/,,,,,,
1768,1084,CANYONS,DRAPER PARK MIDDLE,42,407,,Regular Education,6,8,13133 S 1300 E,DRAPER,84020,8018266900,https://draperpark.canyonsdistrict.org/,,,,,,
1769,,,,,,,,,,,,,,,,,,,,
1770,,,,,,,,,,,,,,,,,,,,
1771,,,,,,,,,,,,,,,,,,,,
1772,,,,,,,,,,,,,,,,,,,,
1773,,,,,,,,,,,,,,,,,,,,
1774,57,CANYONS,IDEA ACADEMY,IA,901,Private School,Regular Education,1,6,13236 S AINTREE AVE,DRAPER,84020,8018318875,,,,,,,
1775,243,CANYONS,OAK HOLLOW SCHOOL,42,143,,Regular Education,K,5,14400 S 884 E,DRAPER,84020,8018268875,http://oakhollow.canyonsdistrict.org/,,,,,,
1776,,,,,,,,,,,,,,,,,,,,
1777,,,,,,,,,,,,,,,,,,,,
1778,,,,,,,,,,,,,,,,,,,,
1779,,,,,,,,,,,,,,,,,,,,
1780,,,,,,,,,,,,,,,,,,,,
1781,,,,,,,,,,,,,,,,,,,,
1782,,,,,,,,,,,,,,,,,,,,
1783,,,,,,,,,,,,,,,,,,,,
1784,,,,,,,,,,,,,,,,,,,,
1785,,,,,,,,,,,,,,,,,,,,
1786,,,,,,,,,,,,,,,,,,,,
1787,,,,,,,,,,,,,,,,,,,,
1788,,,,,,,,,,,,,,,,,,,,
1789,,,,,,,,,,,,,,,,,,,,
1790,,,,,,,,,,,,,,,,,,,,
1791,,,,,,,,,,,,,,,,,,,,
1792,,,,,,,,,,,,,,,,,,,,
1793,,,,,,,,,,,,,,,,,,,,
1794,,,,,,,,,,,,,,,,,,,,
1795,,,,,,,,,,,,,,,,,,,,
1796,,,,,,,,,,,,,,,,,,,,
1797,,,,,,,,,,,,,,,,,,,,
1798,,,,,,,,,,,,,,,,,,,,
1799,,,,,,,,,,,,,,,,,,,,
1800,,,,,,,,,,,,,,,,,,,,
1801,,,,,,,,,,,,,,,,,,,,
1802,,,,,,,,,,,,,,,,,,,,
1803,,,,,,,,,,,,,,,,,,,,
1804,,,,,,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,,
1806,,,,,,,,,,,,,,,,,,,,
1807,,,,,,,,,,,,,,,,,,,,
1808,,,,,,,,,,,,,,,,,,,,
1809,,,,,,,,,,,,,,,,,,,,
1810,,,,,,,,,,,,,,,,,,,,
1811,,,,,,,,,,,,,,,,,,,,
1812,,,,,,,,,,,,,,,,,,,,
1813,,,,,,,,,,,,,,,,,,,,
1814,,,,,,,,,,,,,,,,,,,,
1815,,,,,,,,,,,,,,,,,,,,
1816,,,,,,,,,,,,,,,,,,,,
1817,,,,,,,,,,,,,,,,,,,,
1818,,,,,,,,,,,,,,,,,,,,
1819,,,,,,,,,,,,,,,,,,,,
1820,,,,,,,,,,,,,,,,,,,,
1821,,,,,,,,,,,,,,,,,,,,
1822,,,,,,,,,,,,,,,,,,,,
1823,,,,,,,,,,,,,,,,,,,,
1824,,,,,,,,,,,,,,,,,,,,
1825,,,,,,,,,,,,,,,,,,,,
1826,,,,,,,,,,,,,,,,,,,,
1827,,,,,,,,,,,,,,,,,,,,
1828,,,,,,,,,,,,,,,,,,,,
1829,,,,,,,,,,,,,,,,,,,,
1830,,,,,,,,,,,,,,,,,,,,
1831,803,ALPINE,MOUNTAIN TRAILS SCHOOL,1,205,,Regular Education,PK,6,3951 N WOOD RD,EAGLE MOUNTAIN,84005,8016108724,http://mountaintrails.alpinedistrict.org/Mountain_Trails/Home.html,,,,,,
1832,,,,,,,,,,,,,,,,,,,,
1833,,,,,,,,,,,,,,,,,,,,
1834,,,,,,,,,,,,,,,,,,,,
1835,,,,,,,,,,,,,,,,,,,,
1836,,,,,,,,,,,,,,,,,,,,
1837,,,,,,,,,,,,,,,,,,,,
1838,,,,,,,,,,,,,,,,,,,,
1839,,,,,,,,,,,,,,,,,,,,
1840,,,,,,,,,,,,,,,,,,,,
1841,,,,,,,,,,,,,,,,,,,,
1842,848,ALPINE,CEDAR VALLEY SCHOOL,1,112,,Regular Education,PK,6,40 E CENTER ST,CEDAR FORT,84013,8016108702,http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=1222,,,,,,
1843,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,
1845,,,,,,,,,,,,,,,,,,,,
1846,,,,,,,,,,,,,,,,,,,,
1847,,,,,,,,,,,,,,,,,,,,
1848,,,,,,,,,,,,,,,,,,,,
1849,,,,,,,,,,,,,,,,,,,,
1850,,,,,,,,,,,,,,,,,,,,
